percent_population_reached,time,area,id,cur_lon,cur_lat
0.0012636661812577205,7200,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,6900,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,6600,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,6300,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,6000,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,5700,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,5400,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,5100,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,4800,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,4500,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,4200,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,3900,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,3600,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,3300,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,3000,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,2700,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,2400,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,2100,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,1800,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0012636661812577205,1500,2934931.5561571,77,4.38376650066878,50.76869099891667
0.0011321318068889894,1200,2722108.05703244,77,4.38376650066878,50.76869099891667
8.988704429568558e-4,900,1946287.86184625,77,4.38376650066878,50.76869099891667
5.293097785604245e-4,600,537373.617813356,77,4.38376650066878,50.76869099891667
1.625871692602731e-4,300,39670.5423675701,77,4.38376650066878,50.76869099891667
8.120280900502454e-4,7200,2252535.75319804,78,4.38876650066878,50.76869099891667
8.120280900502454e-4,6900,2252535.75319804,78,4.38876650066878,50.76869099891667
8.120280900502454e-4,6600,2252535.75319804,78,4.38876650066878,50.76869099891667
8.120280900502454e-4,6300,2252535.75319804,78,4.38876650066878,50.76869099891667
8.120280900502454e-4,6000,2252535.75319804,78,4.38876650066878,50.76869099891667
8.120280900502454e-4,5700,2252535.75319804,78,4.38876650066878,50.76869099891667
8.120280900502454e-4,5400,2252535.75319804,78,4.38876650066878,50.76869099891667
